data_id	pop_label	population	data_group_name	date_str	time_str	exper_duration_s	logD	temperature	rel_humidity	env_label	T12	T13	T21	T23	T31	T32	T12_pred_01	T13_pred_01	T21_pred_01	T23_pred_01	T31_pred_01	T32_pred_01	T12_pred_02	T13_pred_02	T21_pred_02	T23_pred_02	T31_pred_02	T32_pred_02	population2
G50MOVA2L6_NGM_B2	GA250L6	GA250	Inbreds_r2	20120728	181622	1495.166	2.98928726257826	24.9	60	NGM	-1.34928828486626	-2.14115653784822	-1.03131786985875	-4.79305055344706	-0.459443303107752	-3.09589088779562	-1.34928828486626	-2.14115653784822	-1.03131786985875	-4.79305055344706	-0.459443303107752	-3.09589088779562	-1.34928828486626	-2.14115653784822	-1.03131786985875	-4.79305055344706	-0.459443303107752	-3.09589088779562	GA50
G50MOVA1L7_NGM_B2	GA150L7	GA150	Inbreds_r2	20120729	84833	1497.015	2.49324270984969	24	56	NGM	-2.96689881915649	-3.50036747249893	-0.715338610689624	-2.69301367284568	-0.27030862048761	-1.78188588668376	-2.96689881915649	-3.50036747249893	-0.715338610689624	-2.69301367284568	-0.27030862048761	-1.78188588668376	-2.96689881915649	-3.50036747249893	-0.715338610689624	-2.69301367284568	-0.27030862048761	-1.78188588668376	GA50
G50MOVA2L27_NGM_B2	GA250L27	GA250	Inbreds_r2	20120729	101437	1494.623	2.76429054146849	24.65	54	NGM	-1.35793319496873	-1.97112921939532	-0.861118203327227	-4.62163690328869	-0.2494574342819	-2.4506743956968	-1.35793319496873	-1.97112921939532	-0.861118203327227	-4.62163690328869	-0.2494574342819	-2.4506743956968	-1.35793319496873	-1.97112921939532	-0.861118203327227	-4.62163690328869	-0.2494574342819	-2.4506743956968	GA50
G50MOVA4L27_NGM_B2	GA450L27	GA450	Inbreds_r2	20120729	111142	1495.363	2.77375002891902	24.95	53	NGM	-2.45496386095873	-2.84226647644539	-0.494760314947494	-3.95766905946358	-0.167588139122502	-3.09921209819998	-2.45496386095873	-2.84226647644539	-0.494760314947494	-3.95766905946358	-0.167588139122502	-3.09921209819998	-2.45496386095873	-2.84226647644539	-0.494760314947494	-3.95766905946358	-0.167588139122502	-3.09921209819998	GA50
G50MOVA2L19_NGM_B2	GA250L19	GA250	Inbreds_r2	20120729	120325	1495.419	3.03769122192035	25.2	51.5	NGM	-1.34028102103041	-2.00962242426258	-1.43742445417189	-3.8993697986849	-0.583055109140111	-1.74985905248434	-1.34028102103041	-2.00962242426258	-1.43742445417189	-3.8993697986849	-0.583055109140111	-1.74985905248434	-1.34028102103041	-2.00962242426258	-1.43742445417189	-3.8993697986849	-0.583055109140111	-1.74985905248434	GA50
G140A6L236_NGM_B2	A6140L236	A6140	Inbreds_r2	20120729	123236	1496.058	2.9069777955404	25.2	51.5	NGM	-2.04218552577096	-2.56464985297231	-0.704426890719061	-3.88898876478732	-0.423652228677274	-2.17914900625109	-2.04218552577096	-2.56464985297231	-0.704426890719061	-3.88898876478732	-0.423652228677274	-2.17914900625109	-2.04218552577096	-2.56464985297231	-0.704426890719061	-3.88898876478732	-0.423652228677274	-2.17914900625109	A6140
G140A6L183_NGM_B2	A6140L183	A6140	Inbreds_r2	20120729	143514	1495.683	2.94118081107112	25.15	51.5	NGM	-2.62862931346506	-3.19211151600131	-0.627050744370935	-2.68488517083958	-0.190984620429263	-1.59765161558086	-2.62862931346506	-3.19211151600131	-0.627050744370935	-2.68488517083958	-0.190984620429263	-1.59765161558086	-2.62862931346506	-3.19211151600131	-0.627050744370935	-2.68488517083958	-0.190984620429263	-1.59765161558086	A6140
G140A6L184_NGM_B2	A6140L184	A6140	Inbreds_r2	20120729	154137	1495.324	2.89904457503523	25.25	50.5	NGM	-2.15583568599548	-2.8027609099583	-0.739019405164593	-3.17504883462901	-0.264997321828759	-2.02545552986622	-2.15583568599548	-2.8027609099583	-0.739019405164593	-3.17504883462901	-0.264997321828759	-2.02545552986622	-2.15583568599548	-2.8027609099583	-0.739019405164593	-3.17504883462901	-0.264997321828759	-2.02545552986622	A6140
G50MOVA4L22_NGM_B2	GA450L22	GA450	Inbreds_r2	20120729	172017	1495.396	2.85399252859165	25.7	50	NGM	-2.02954516781678	-2.55569982460279	-0.641728129847686	-4.07573549021289	-0.276190089139007	-2.96098294643512	-2.02954516781678	-2.55569982460279	-0.641728129847686	-4.07573549021289	-0.276190089139007	-2.96098294643512	-2.02954516781678	-2.55569982460279	-0.641728129847686	-4.07573549021289	-0.276190089139007	-2.96098294643512	GA50
G50MOVA2L13_NGM_B2	GA250L13	GA250	Inbreds_r2	20120729	181545	1498.115	2.76593089071045	25.9	49	NGM	-1.39901141381914	-2.10655667017945	-0.706552850338984	-4.39166713071233	-0.225016707486682	-2.51183504699083	-1.39901141381914	-2.10655667017945	-0.706552850338984	-4.39166713071233	-0.225016707486682	-2.51183504699083	-1.39901141381914	-2.10655667017945	-0.706552850338984	-4.39166713071233	-0.225016707486682	-2.51183504699083	GA50
G50MOVA2L18_NGM_B2	GA250L18	GA250	Inbreds_r2	20120730	83136	1496.277	2.77456803819611	24.8	56	NGM	-3.07419085132814	-3.61568772628167	-0.90993677061486	-3.31710033693792	-0.301856660213183	-2.32236606497489	-3.07419085132814	-3.61568772628167	-0.90993677061486	-3.31710033693792	-0.301856660213183	-2.32236606497489	-3.07419085132814	-3.61568772628167	-0.90993677061486	-3.31710033693792	-0.301856660213183	-2.32236606497489	GA50
G140A6L48_NGM_B2	A6140L48	A6140	Inbreds_r2	20120730	92445	1496.781	2.64200901509091	24.8	54	NGM	-2.1221978379888	-2.59429856134355	-1.06013326997467	-2.20726661038273	-0.366875755186336	-1.02537520865806	-2.1221978379888	-2.59429856134355	-1.06013326997467	-2.20726661038273	-0.366875755186336	-1.02537520865806	-2.1221978379888	-2.59429856134355	-1.06013326997467	-2.20726661038273	-0.366875755186336	-1.02537520865806	A6140
G50MOVA1L6_NGM_B2	GA150L6	GA150	Inbreds_r2	20120730	101741	1495.177	2.78386660256456	24.65	57	NGM	-2.49523799472455	-3.14324033196706	-0.705446604805535	-3.87662017714109	-0.157825338744421	-2.46102161304646	-2.49523799472455	-3.14324033196706	-0.705446604805535	-3.87662017714109	-0.157825338744421	-2.46102161304646	-2.49523799472455	-3.14324033196706	-0.705446604805535	-3.87662017714109	-0.157825338744421	-2.46102161304646	GA50
G50MOVA1L24_NGM_B2	GA150L24	GA150	Inbreds_r2	20120730	104516	1492.784	2.77308006014728	25.1	55.5	NGM	-1.6435494229368	-2.493771301069	-0.941073286751329	-4.30916057828405	-0.310078330796056	-2.1998909768623	-1.6435494229368	-2.493771301069	-0.941073286751329	-4.30916057828405	-0.310078330796056	-2.1998909768623	-1.6435494229368	-2.493771301069	-0.941073286751329	-4.30916057828405	-0.310078330796056	-2.1998909768623	GA50
G140A6L257_NGM_B2	A6140L257	A6140	Inbreds_r2	20120730	113753	1495.561	2.85818331993742	25.55	54	NGM	-1.6974087539516	-2.38585882071844	-0.840435073894049	-3.72472019162665	-0.312836575790288	-2.16032638095167	-1.6974087539516	-2.38585882071844	-0.840435073894049	-3.72472019162665	-0.312836575790288	-2.16032638095167	-1.6974087539516	-2.38585882071844	-0.840435073894049	-3.72472019162665	-0.312836575790288	-2.16032638095167	A6140
G50MOVA1L40_NGM_B2	GA150L40	GA150	Inbreds_r2	20120730	151031	1495.093	2.53930804919986	25.55	55.5	NGM	-2.6739421142752	-3.23149607880629	-0.777597651177696	-3.72169458887745	-0.230456873166893	-2.40560091722906	-2.6739421142752	-3.23149607880629	-0.777597651177696	-3.72169458887745	-0.230456873166893	-2.40560091722906	-2.6739421142752	-3.23149607880629	-0.777597651177696	-3.72169458887745	-0.230456873166893	-2.40560091722906	GA50
G50MOVA4L21_NGM_B2	GA450L21	GA450	Inbreds_r2	20120730	160545	1496.916	2.76209703994378	25.5	55	NGM	-2.46523760495379	-2.83855447710336	-0.919637655038005	-2.83078281214928	-0.63830650081952	-1.51284450362541	-2.46523760495379	-2.83855447710336	-0.919637655038005	-2.83078281214928	-0.63830650081952	-1.51284450362541	-2.46523760495379	-2.83855447710336	-0.919637655038005	-2.83078281214928	-0.63830650081952	-1.51284450362541	GA50
G140A6L289_NGM_B2	A6140L289	A6140	Inbreds_r2	20120730	165930	1492.113	2.60799769160837	25.65	56	NGM	-1.92970615380099	-2.79019537860302	-0.316237715059307	-3.62615260623459	-0.045694920840498	-2.2771535345952	-1.92970615380099	-2.79019537860302	-0.316237715059307	-3.62615260623459	-0.045694920840498	-2.2771535345952	-1.92970615380099	-2.79019537860302	-0.316237715059307	-3.62615260623459	-0.045694920840498	-2.2771535345952	A6140
G140A6L272_NGM_B2	A6140L272	A6140	Inbreds_r2	20120730	175417	1494.635	2.77821301971692	25.75	54	NGM	-1.60860092125729	-2.85059296694998	-1.03070424701132	-3.53113493349133	-0.368242908112607	-1.57283472188367	-1.60860092125729	-2.85059296694998	-1.03070424701132	-3.53113493349133	-0.368242908112607	-1.57283472188367	-1.60860092125729	-2.85059296694998	-1.03070424701132	-3.53113493349133	-0.368242908112607	-1.57283472188367	A6140
G50MOVA1L33_NGM_B2	GA150L33	GA150	Inbreds_r2	20120730	184717	1493.768	2.61782234498591	25.65	53.5	NGM	-1.83616063060418	-2.83084877310542	-0.991668876275461	-5.09820678804441	-0.281819052827281	-3.19490101697766	-1.83616063060418	-2.83084877310542	-0.991668876275461	-5.09820678804441	-0.281819052827281	-3.19490101697766	-1.83616063060418	-2.83084877310542	-0.991668876275461	-5.09820678804441	-0.281819052827281	-3.19490101697766	GA50
G140A6L333_NGM_B2	A6140L333	A6140	Inbreds_r2	20120731	102240	1496.636	2.71228724801393	25.45	54.5	NGM	-1.49566497405564	-2.20179034609144	-1.13249845445683	-2.67159488691334	-0.0555444445082643	-1.09386494975386	-1.49566497405564	-2.20179034609144	-1.13249845445683	-2.67159488691334	-0.0555444445082643	-1.09386494975386	-1.49566497405564	-2.20179034609144	-1.13249845445683	-2.67159488691334	-0.0555444445082643	-1.09386494975386	A6140
G50MOVA2L17_NGM_B2	GA250L17	GA250	Inbreds_r2	20120731	111704	1495.856	2.77805583913079	26.2	53.5	NGM	-2.36860099491848	-2.91078201517117	-0.59013198851154	-4.55557525193529	-0.144245505624114	-3.27017015695887	-2.36860099491848	-2.91078201517117	-0.59013198851154	-4.55557525193529	-0.144245505624114	-3.27017015695887	-2.36860099491848	-2.91078201517117	-0.59013198851154	-4.55557525193529	-0.144245505624114	-3.27017015695887	GA50
G50MOVA1L29_NGM_B2	GA150L29	GA150	Inbreds_r2	20120731	114353	1497.541	2.91994650967812	26.15	54	NGM	-1.83134175807318	-2.34905324427729	-0.986027525039778	-3.07410886078465	-0.613816893699582	-1.57312439828299	-1.83134175807318	-2.34905324427729	-0.986027525039778	-3.07410886078465	-0.613816893699582	-1.57312439828299	-1.83134175807318	-2.34905324427729	-0.986027525039778	-3.07410886078465	-0.613816893699582	-1.57312439828299	GA50
G140A6L200_NGM_B2	A6140L200	A6140	Inbreds_r2	20120731	132352	1495.908	2.67470577442209	26.1	52	NGM	-0.951951317548332	-1.86886283935595	-1.17629291274964	-3.11018758930467	-0.257131997925228	-1.44752420999249	-0.951951317548332	-1.86886283935595	-1.17629291274964	-3.11018758930467	-0.257131997925228	-1.44752420999249	-0.951951317548332	-1.86886283935595	-1.17629291274964	-3.11018758930467	-0.257131997925228	-1.44752420999249	A6140
G50MOVA4L17_NGM_B2	GA450L17	GA450	Inbreds_r2	20120731	142130	1497.214	2.83311334283318	26.9	51	NGM	-1.46275284034545	-2.37558659267214	-1.23080371958095	-4.9130614636375	-0.397197878564401	-2.5362797319115	-1.46275284034545	-2.37558659267214	-1.23080371958095	-4.9130614636375	-0.397197878564401	-2.5362797319115	-1.46275284034545	-2.37558659267214	-1.23080371958095	-4.9130614636375	-0.397197878564401	-2.5362797319115	GA50
G140A6L293_NGM_B2	A6140L293	A6140	Inbreds_r2	20120731	154304	1494.944	2.61084471662069	26.8	48	NGM	-2.86050187941944	-3.43237236164904	-0.164942222628534	-2.81766270226991	0.119620664904204	-2.05716281494981	-2.86050187941944	-3.43237236164904	-0.164942222628534	-2.81766270226991	0.119620664904204	-2.05716281494981	-2.86050187941944	-3.43237236164904	-0.164942222628534	-2.81766270226991	0.119620664904204	-2.05716281494981	A6140
G50MOVA1L8_NGM_B2	GA150L8	GA150	Inbreds_r2	20120731	164628	1495.044	2.82222408150347	26.4	49	NGM	-1.91535769864741	-2.75321006239926	-0.855399656561503	-4.64707793651177	-0.194139974931902	-2.78062498358342	-1.91535769864741	-2.75321006239926	-0.855399656561503	-4.64707793651177	-0.194139974931902	-2.78062498358342	-1.91535769864741	-2.75321006239926	-0.855399656561503	-4.64707793651177	-0.194139974931902	-2.78062498358342	GA50
G50MOVA2L20_NGM_B2	GA250L20	GA250	Inbreds_r2	20120731	194909	1496.009	2.92279324103343	25.45	54.5	NGM	-1.39449530842725	-2.20694688322041	-1.24995000866991	-4.17312164282579	-0.612832590808133	-1.72511540883551	-1.39449530842725	-2.20694688322041	-1.24995000866991	-4.17312164282579	-0.612832590808133	-1.72511540883551	-1.39449530842725	-2.20694688322041	-1.24995000866991	-4.17312164282579	-0.612832590808133	-1.72511540883551	GA50
G140A6L211_NGM_B2	A6140L211	A6140	Inbreds_r2	20120731	204948	1495.073	2.6577442394307	25.4	55	NGM	-1.37522098793846	-2.35070800375286	-0.556669326221898	-4.19946684073216	0.0398368276005291	-2.63653402434193	-1.37522098793846	-2.35070800375286	-0.556669326221898	-4.19946684073216	0.0398368276005291	-2.63653402434193	-1.37522098793846	-2.35070800375286	-0.556669326221898	-4.19946684073216	0.0398368276005291	-2.63653402434193	A6140
G140A6L181_NGM_B2	A6140L181	A6140	Inbreds_r2	20120801	92502	1496.704	2.84331120026864	25.1	57	NGM	-2.32529746805541	-2.88211781044309	-0.61537023249604	-3.40086438295272	-0.0709704536902674	-2.12422791643877	-2.32529746805541	-2.88211781044309	-0.61537023249604	-3.40086438295272	-0.0709704536902674	-2.12422791643877	-2.32529746805541	-2.88211781044309	-0.61537023249604	-3.40086438295272	-0.0709704536902674	-2.12422791643877	A6140
G50MOVA4L9_NGM_B2	GA450L9	GA450	Inbreds_r2	20120801	110332	1496.787	2.90458168459041	25.4	52.5	NGM	-1.565746109348	-2.14343231098326	-0.878514057965734	-3.69295591711847	-0.380836451198598	-2.1799958744996	-1.565746109348	-2.14343231098326	-0.878514057965734	-3.69295591711847	-0.380836451198598	-2.1799958744996	-1.565746109348	-2.14343231098326	-0.878514057965734	-3.69295591711847	-0.380836451198598	-2.1799958744996	GA50
G140A6L82_NGM_B2	A6140L82	A6140	Inbreds_r2	20120801	113025	1495.35	2.75713284013771	25.75	52.5	NGM	-1.07362449353261	-2.10751710719708	-0.980110130659211	-4.35350376418699	-0.255105103368541	-2.01745312991833	-1.07362449353261	-2.10751710719708	-0.980110130659211	-4.35350376418699	-0.255105103368541	-2.01745312991833	-1.07362449353261	-2.10751710719708	-0.980110130659211	-4.35350376418699	-0.255105103368541	-2.01745312991833	A6140
G140A6L133_NGM_B2	A6140L133	A6140	Inbreds_r2	20120801	152538	1494.054	2.56641158139402	27.05	48.5	NGM	-2.00352341692424	-2.54426379665955	-0.530701105680611	-4.21454073813617	0.0485643491464146	-2.72429457853879	-2.00352341692424	-2.54426379665955	-0.530701105680611	-4.21454073813617	0.0485643491464146	-2.72429457853879	-2.00352341692424	-2.54426379665955	-0.530701105680611	-4.21454073813617	0.0485643491464146	-2.72429457853879	A6140
G50MOVA1L4_NGM_B2	GA150L4	GA150	Inbreds_r2	20120801	170905	1493.774	2.82731931403557	26.75	51	NGM	-1.8125509523007	-2.39681491110326	-0.528261631523852	-5.04511088235688	-0.230426640491219	-3.08675366607932	-1.8125509523007	-2.39681491110326	-0.528261631523852	-5.04511088235688	-0.230426640491219	-3.08675366607932	-1.8125509523007	-2.39681491110326	-0.528261631523852	-5.04511088235688	-0.230426640491219	-3.08675366607932	GA50
G140A6L265_NGM_B2	A6140L265	A6140	Inbreds_r2	20120801	180405	1496.025	2.87758481598724	26.6	53	NGM	-1.70807468692807	-2.26357279032881	-0.626740802179922	-3.99261023339047	-0.168232785422348	-2.29447676515805	-1.70807468692807	-2.26357279032881	-0.626740802179922	-3.99261023339047	-0.168232785422348	-2.29447676515805	-1.70807468692807	-2.26357279032881	-0.626740802179922	-3.99261023339047	-0.168232785422348	-2.29447676515805	A6140
G50MOVA1L23_NGM_B2	GA150L23	GA150	Inbreds_r2	20120802	95717	1494.313	2.79046685652799	25.5	53.5	NGM	-2.5845828801168	-3.6134264931316	-0.573933390415932	-4.23524657242581	-0.362483736424942	-3.11689636098126	-2.5845828801168	-3.6134264931316	-0.573933390415932	-4.23524657242581	-0.362483736424942	-3.11689636098126	-2.5845828801168	-3.6134264931316	-0.573933390415932	-4.23524657242581	-0.362483736424942	-3.11689636098126	GA50
G140A6L155_NGM_B2	A6140L155	A6140	Inbreds_r2	20120802	111528	1495.057	2.6940993580872	26	51	NGM	-1.96536782990445	-2.53697577397393	-0.83815559681298	-3.94295298821422	-0.183141003436666	-2.43492715707791	-1.96536782990445	-2.53697577397393	-0.83815559681298	-3.94295298821422	-0.183141003436666	-2.43492715707791	-1.96536782990445	-2.53697577397393	-0.83815559681298	-3.94295298821422	-0.183141003436666	-2.43492715707791	A6140
G140A6L113_NGM_B2	A6140L113	A6140	Inbreds_r2	20120802	122648	1495.644	2.94811407976318	26.4	47	NGM	-1.19893895070968	-1.72732482129724	-1.19406292434839	-2.52010707830302	-0.811733037233868	-0.835554817425735	-1.19893895070968	-1.72732482129724	-1.19406292434839	-2.52010707830302	-0.811733037233868	-0.835554817425735	-1.19893895070968	-1.72732482129724	-1.19406292434839	-2.52010707830302	-0.811733037233868	-0.835554817425735	A6140
G50MOVA4L2_NGM_B2	GA450L2	GA450	Inbreds_r2	20120802	132255	1496.89	2.96857091585957	26.55	49.5	NGM	-1.59910965741456	-2.14028381925678	-1.21556041191212	-2.88519237151867	-0.881624077968753	-1.19807949353577	-1.59910965741456	-2.14028381925678	-1.21556041191212	-2.88519237151867	-0.881624077968753	-1.19807949353577	-1.59910965741456	-2.14028381925678	-1.21556041191212	-2.88519237151867	-0.881624077968753	-1.19807949353577	GA50
G50MOVA4L15_NGM_B2	GA450L15	GA450	Inbreds_r2	20120802	141851	1494.642	3.09098069708705	26.55	48	NGM	-1.62862879465837	-2.0185971617628	-0.993788181574018	-3.30267928112753	-0.708060385122208	-1.39429073993805	-1.62862879465837	-2.0185971617628	-0.993788181574018	-3.30267928112753	-0.708060385122208	-1.39429073993805	-1.62862879465837	-2.0185971617628	-0.993788181574018	-3.30267928112753	-0.708060385122208	-1.39429073993805	GA50
G50MOVA4L20_NGM_B2	GA450L20	GA450	Inbreds_r2	20120802	150336	1495.582	2.84337339372215	26.75	46.5	NGM	-2.03732532880176	-2.39388899756628	-1.04348689134662	-2.97206576646152	-0.747321462409342	-1.53557379301199	-2.03732532880176	-2.39388899756628	-1.04348689134662	-2.97206576646152	-0.747321462409342	-1.53557379301199	-2.03732532880176	-2.39388899756628	-1.04348689134662	-2.97206576646152	-0.747321462409342	-1.53557379301199	GA50
G50MOVA1L25_NGM_B2	GA150L25	GA150	Inbreds_r2	20120802	170702	1495.677	2.88799193381997	26.35	46	NGM	-1.45880569946104	-2.08469778706926	-1.09056194833198	-4.10441535004985	-0.637225021630741	-1.85181314838584	-1.45880569946104	-2.08469778706926	-1.09056194833198	-4.10441535004985	-0.637225021630741	-1.85181314838584	-1.45880569946104	-2.08469778706926	-1.09056194833198	-4.10441535004985	-0.637225021630741	-1.85181314838584	GA50
G140A6L283_NGM_B2	A6140L283	A6140	Inbreds_r2	20120802	180651	1494.469	2.80795817891792	26.5	44	NGM	-1.58307903746915	-2.28532359772033	-0.712055009299944	-3.72423728076077	-0.181546744358624	-2.23799011319654	-1.58307903746915	-2.28532359772033	-0.712055009299944	-3.72423728076077	-0.181546744358624	-2.23799011319654	-1.58307903746915	-2.28532359772033	-0.712055009299944	-3.72423728076077	-0.181546744358624	-2.23799011319654	A6140
G50MOVA1L18_NGM_B2	GA150L18	GA150	Inbreds_r2	20120802	192924	1496.087	2.84240475844084	26.4	45	NGM	-1.55453423437733	-2.21424584581686	-0.728962472135969	-4.02392527000742	-0.361054894055553	-2.50240538131616	-1.55453423437733	-2.21424584581686	-0.728962472135969	-4.02392527000742	-0.361054894055553	-2.50240538131616	-1.55453423437733	-2.21424584581686	-0.728962472135969	-4.02392527000742	-0.361054894055553	-2.50240538131616	GA50
G140A6L106_NGM_B2	A6140L106	A6140	Inbreds_r2	20120803	84046	1497.387	2.58085384240391	24.85	55	NGM	-1.4908211292167	-2.05720867903748	-0.808952683689774	-2.34500815166696	-0.0557248177757966	-0.995148816914027	-1.4908211292167	-2.05720867903748	-0.808952683689774	-2.34500815166696	-0.0557248177757966	-0.995148816914027	-1.4908211292167	-2.05720867903748	-0.808952683689774	-2.34500815166696	-0.0557248177757966	-0.995148816914027	A6140
G140A6L137_NGM_B2	A6140L137	A6140	Inbreds_r2	20120803	93540	1497.473	3.01017509694175	25.3	53.5	NGM	-2.21490168672047	-3.64633041477859	-0.325486648123112	-3.20922035232224	-0.0457408670151109	-1.53087640593727	-2.21490168672047	-3.64633041477859	-0.325486648123112	-3.20922035232224	-0.0457408670151109	-1.53087640593727	-2.21490168672047	-3.64633041477859	-0.325486648123112	-3.20922035232224	-0.0457408670151109	-1.53087640593727	A6140
G50MOVA1L26_NGM_B2	GA150L26	GA150	Inbreds_r2	20120803	114944	1495.551	2.71611974941629	26.5	49	NGM	-1.00343146017053	-2.11447425118477	-0.837197855981359	-4.24378126713125	-0.18633814581141	-2.24079212240086	-1.00343146017053	-2.11447425118477	-0.837197855981359	-4.24378126713125	-0.18633814581141	-2.24079212240086	-1.00343146017053	-2.11447425118477	-0.837197855981359	-4.24378126713125	-0.18633814581141	-2.24079212240086	GA50
G50MOVA2L10_NGM_B2	GA250L10	GA250	Inbreds_r2	20120803	121547	1496.199	3.07118242287277	26.8	48	NGM	-1.38220645773976	-1.84210934010765	-1.20263654798948	-3.03384460732743	-0.662836520288725	-1.18242571251045	-1.38220645773976	-1.84210934010765	-1.20263654798948	-3.03384460732743	-0.662836520288725	-1.18242571251045	-1.38220645773976	-1.84210934010765	-1.20263654798948	-3.03384460732743	-0.662836520288725	-1.18242571251045	GA50
G50MOVA2L26_NGM_B2	GA250L26	GA250	Inbreds_r2	20120803	150804	1497.548	2.75465362687662	26.75	47.5	NGM	-1.56501693208926	-2.03654369354264	-0.651450528533581	-3.95237847990989	-0.210872232519964	-1.99278267991071	-1.56501693208926	-2.03654369354264	-0.651450528533581	-3.95237847990989	-0.210872232519964	-1.99278267991071	-1.56501693208926	-2.03654369354264	-0.651450528533581	-3.95237847990989	-0.210872232519964	-1.99278267991071	GA50
G50MOVA1L22_NGM_B2	GA150L22	GA150	Inbreds_r2	20120803	160020	1495.167	2.60456002089858	26.55	48.5	NGM	-2.08467625727762	-2.72304658771232	-0.781024505772521	-4.16818795109219	-0.165234039835471	-2.53041623562464	-2.08467625727762	-2.72304658771232	-0.781024505772521	-4.16818795109219	-0.165234039835471	-2.53041623562464	-2.08467625727762	-2.72304658771232	-0.781024505772521	-4.16818795109219	-0.165234039835471	-2.53041623562464	GA50
G140A6L134_NGM_B2	A6140L134	A6140	Inbreds_r2	20120803	165212	1497.158	2.68896448868536	26.6	49	NGM	-0.888117069288821	-2.03931790500232	-0.62305565812665	-4.89506022060944	-0.165078693907613	-2.41962610257071	-0.888117069288821	-2.03931790500232	-0.62305565812665	-4.89506022060944	-0.165078693907613	-2.41962610257071	-0.888117069288821	-2.03931790500232	-0.62305565812665	-4.89506022060944	-0.165078693907613	-2.41962610257071	A6140
G140A6L261_NGM_B2	A6140L261	A6140	Inbreds_r2	20120803	172545	1496.071	2.92849967322429	26.6	50	NGM	-1.64688222713085	-2.20734500992556	-0.921698680317493	-3.08181101156274	-0.697982495371808	-1.44785207976054	-1.64688222713085	-2.20734500992556	-0.921698680317493	-3.08181101156274	-0.697982495371808	-1.44785207976054	-1.64688222713085	-2.20734500992556	-0.921698680317493	-3.08181101156274	-0.697982495371808	-1.44785207976054	A6140
G140A6L357_NGM_B2	A6140L357	A6140	Inbreds_r2	20120803	184640	1495.5	2.71128436327915	25.3	48	NGM	-1.52194803094976	-2.33627475248296	-0.735035636000558	-3.89608356349504	-0.200940677908359	-2.16076418836404	-1.52194803094976	-2.33627475248296	-0.735035636000558	-3.89608356349504	-0.200940677908359	-2.16076418836404	-1.52194803094976	-2.33627475248296	-0.735035636000558	-3.89608356349504	-0.200940677908359	-2.16076418836404	A6140
G140A6L271_NGM_B2	A6140L271	A6140	Inbreds_r2	20120804	95348	1495.772	2.81376083127182	25	54	NGM	-2.00326984372229	-2.43306819412577	-0.806809269960751	-3.25590371583615	-0.377864429553752	-1.59606638516187	-2.00326984372229	-2.43306819412577	-0.806809269960751	-3.25590371583615	-0.377864429553752	-1.59606638516187	-2.00326984372229	-2.43306819412577	-0.806809269960751	-3.25590371583615	-0.377864429553752	-1.59606638516187	A6140
G140A6L156_NGM_B2	A6140L156	A6140	Inbreds_r2	20120804	102023	1495.881	2.77498144604593	25.2	53	NGM	-1.13135413914415	-1.81336777739545	-1.3313879315566	-4.25823311436391	-0.503852138598667	-1.64825518419749	-1.13135413914415	-1.81336777739545	-1.3313879315566	-4.25823311436391	-0.503852138598667	-1.64825518419749	-1.13135413914415	-1.81336777739545	-1.3313879315566	-4.25823311436391	-0.503852138598667	-1.64825518419749	A6140
G140A6L107_NGM_B2	A6140L107	A6140	Inbreds_r2	20120804	111558	1496.2	2.97673405009124	25.5	51	NGM	-1.522568062462	-2.16993481293139	-0.802377614409802	-4.18001859180927	-0.326646069477142	-2.19949370407934	-1.522568062462	-2.16993481293139	-0.802377614409802	-4.18001859180927	-0.326646069477142	-2.19949370407934	-1.522568062462	-2.16993481293139	-0.802377614409802	-4.18001859180927	-0.326646069477142	-2.19949370407934	A6140
G50MOVA2L12_NGM_B2	GA250L12	GA250	Inbreds_r2	20120804	120751	1494.81	2.97447582536485	25.85	50	NGM	-1.55609182081432	-2.0020363709906	-1.74016534474469	-2.63671521497602	-0.975589319145298	-0.971687540057959	-1.55609182081432	-2.0020363709906	-1.74016534474469	-2.63671521497602	-0.975589319145298	-0.971687540057959	-1.55609182081432	-2.0020363709906	-1.74016534474469	-2.63671521497602	-0.975589319145298	-0.971687540057959	GA50
G50MOVA4L6_NGM_B2	GA450L6	GA450	Inbreds_r2	20120804	130019	1494.062	2.80647979893671	26	51	NGM	-2.06873754921274	-2.77963869051533	-0.486265978480904	-4.1310845543535	-0.167905210634258	-2.7387080984299	-2.06873754921274	-2.77963869051533	-0.486265978480904	-4.1310845543535	-0.167905210634258	-2.7387080984299	-2.06873754921274	-2.77963869051533	-0.486265978480904	-4.1310845543535	-0.167905210634258	-2.7387080984299	GA50
G50MOVA4L14_NGM_B2	GA450L14	GA450	Inbreds_r2	20120804	160057	1496.298	2.70265095434992	26	49	NGM	-0.844522386066726	-1.5964722812696	-1.30512428720057	-3.79073209192679	-0.295953532814562	-1.98748889831721	-0.844522386066726	-1.5964722812696	-1.30512428720057	-3.79073209192679	-0.295953532814562	-1.98748889831721	-0.844522386066726	-1.5964722812696	-1.30512428720057	-3.79073209192679	-0.295953532814562	-1.98748889831721	GA50
