exper_data_id	pop_label	data_group_name	mean_still	mean_forward	mean_backward	date_str	time_str
Block_13-20160801_124856_proc	CA350L25	Block_13	0.168584057874403	-0.496482834146866	-2.44798606176551	20160801	124856
Block_13-20160801_131738_proc	CA250L25	Block_13	0.276434561964755	-0.428756018041709	-3.26181389013132	20160801	131738
Block_13-20160801_134442_proc	CA250L25	Block_13	-0.195624142655052	-0.120628015615396	-2.4577843592483	20160801	134442
Block_13-20160801_141258_proc	CA150L25	Block_13	0.122165392413553	-0.366926047237827	-2.7477725009127	20160801	141258
Block_13-20160801_144148_proc	CA150L25	Block_13	-0.413638768094519	0.0954330748184293	-2.46817051813089	20160801	144148
Block_14-20160802_090925_proc	CA350L27	Block_14	9.96236243103344e-06	-0.379930966677543	-2.26746050166005	20160802	090925
Block_14-20160802_093710_proc	CA350L27	Block_14	-0.145810167876018	-0.124413570096218	-2.62651345552873	20160802	093710
Block_14-20160802_100554_proc	CA250L28	Block_14	0.273217225790518	-0.525770956425104	-2.74070659290535	20160802	100554
Block_14-20160802_103346_proc	CA250L28	Block_14	-0.00501449571620238	-0.16833560595101	-3.09682462122707	20160802	103346
Block_14-20160802_110248_proc	CA350L28	Block_14	-0.738243363203197	0.457925707470265	-2.68123717968654	20160802	110248
Block_14-20160802_113307_proc	CA350L28	Block_14	0.885244970005444	-1.12908201484867	-2.99259519349998	20160802	113307
Block_14-20160802_120349_proc	CA150L28	Block_14	1.59632341610616	-1.86960146960775	-3.31949989270825	20160802	120349
Block_14-20160802_123113_proc	CA150L28	Block_14	-0.261516905524366	0.0113119130894759	-2.7135041181252	20160802	123113
Block_14-20160802_125858_proc	CA250L27	Block_14	1.55756519400733	-1.8125367862849	-3.35706746128628	20160802	125858
Block_14-20160802_132636_proc	CA250L27	Block_14	1.00898541965335	-1.37690673174935	-2.65515162303151	20160802	132636
Block_14-20160802_135809_proc	CA150L27	Block_14	0.314332401930866	-0.503696303745463	-3.04612219873082	20160802	135809
Block_14-20160802_142717_proc	CA150L27	Block_14	0.485783696532766	-0.754136833176328	-2.73452228541095	20160802	142717
Block_15-20160803_085630_proc	CA250L29	Block_15	1.34030693605714	-1.7611800477366	-2.73714136408303	20160803	085630
Block_15-20160803_092528_proc	CA250L29	Block_15	0.616093689246066	-0.750784250529567	-3.47541297453064	20160803	092528
Block_15-20160803_095316_proc	CA150L30	Block_15	-0.322085203951805	-0.171616253145206	-1.96774391358383	20160803	095316
Block_15-20160803_102819_proc	CA150L30	Block_15	0.641340716943755	-1.05517261677183	-2.35447822045267	20160803	102819
Block_15-20160803_105755_proc	CA350L29	Block_15	0.756475968294182	-1.040954536567	-2.7794284017463	20160803	105755
Block_15-20160803_112831_proc	CA350L29	Block_15	0.691293510487574	-0.925232957197055	-2.94754768099663	20160803	112831
Block_15-20160803_115655_proc	CA350L30	Block_15	0.136562831943698	-0.337823410729072	-2.95344468116659	20160803	115655
Block_15-20160803_122624_proc	CA350L30	Block_15	-0.496673644991618	0.247327565615439	-2.74872508783963	20160803	122624
Block_15-20160803_125835_proc	CA250L30	Block_15	0.862035551970858	-1.2474248832749	-2.53019950688659	20160803	125835
Block_15-20160803_132602_proc	CA250L30	Block_15	0.89069132817707	-1.37013374014784	-2.33371478586289	20160803	132602
Block_15-20160803_135743_proc	CA150L29	Block_15	0.892231163613294	-1.09786933336764	-3.16484587665601	20160803	135743
Block_15-20160803_142502_proc	CA150L29	Block_15	-0.281669986238798	-0.103424913234572	-2.24491718708684	20160803	142502
Block_16-20160804_091017_proc	CA250L31	Block_16	-0.245278750513756	-0.10368777356267	-2.35192549473668	20160804	091017
Block_16-20160804_093745_proc	CA250L31	Block_16	0.0729758999044719	-0.307723667961325	-2.78584940782359	20160804	093745
Block_16-20160804_100622_proc	CA250L32	Block_16	-0.13968243601959	-0.246774321596027	-2.23964594636912	20160804	100622
Block_16-20160804_103456_proc	CA250L32	Block_16	0.944023967799676	-1.24654196967443	-2.8099488126897	20160804	103456
Block_16-20160804_110537_proc	CA150L32	Block_16	-0.437014077424883	-0.0604671019093465	-1.96748307051475	20160804	110537
Block_16-20160804_113337_proc	CA150L32	Block_16	1.55836529277782	-1.91082040694345	-3.055220352932	20160804	113337
Block_16-20160804_120757_proc	CA350L31	Block_16	0.597676624276429	-0.841428188466949	-2.87030141470403	20160804	120757
Block_16-20160804_123529_proc	CA350L31	Block_16	-0.200454327251538	-0.11777357726618	-2.4511313297812	20160804	123529
Block_16-20160804_130354_proc	CA150L31	Block_16	-0.375449197403239	0.124502262095524	-2.72196518065924	20160804	130354
Block_16-20160804_134348_proc	CA150L31	Block_16	-0.94182015651896	0.444720756742071	-2.08988481524041	20160804	134348
Block_17-20160805_085406_proc	CA250L34	Block_17	0.0589945237281572	-0.449306920784662	-2.24559532782605	20160805	085406
Block_17-20160805_092254_proc	CA250L34	Block_17	0.920233712152129	-1.10965489949394	-3.25983610889408	20160805	092254
Block_17-20160805_095137_proc	CA350L33	Block_17	0.429045379142465	-0.740699369208444	-2.56382654796907	20160805	095137
Block_17-20160805_101900_proc	CA350L33	Block_17	0.706237645238707	-0.915474861696674	-3.06557271218617	20160805	101900
Block_17-20160805_104634_proc	CA150L33	Block_17	-0.970155358631391	0.526871855614124	-2.23791231372876	20160805	104634
Block_17-20160805_111356_proc	CA150L33	Block_17	0.220059418582334	-0.453181099681765	-2.81345534004908	20160805	111356
Block_17-20160805_114148_proc	CA150L34	Block_17	0.732546360688065	-1.01536355992977	-2.77473731624213	20160805	114148
Block_17-20160805_120957_proc	CA150L34	Block_17	-0.263396594828726	-0.156242017655461	-2.14870494427746	20160805	120957
Block_17-20160805_123802_proc	CA250L33	Block_17	0.990460097500557	-1.3539851765996	-2.65630278936164	20160805	123802
Block_17-20160805_130608_proc	CA250L33	Block_17	-0.0025723381025265	-0.377754502037716	-2.26604414287971	20160805	130608
Block_17-20160805_133853_proc	CA350L34	Block_17	0.157693793944068	-0.418831881849173	-2.68504273032526	20160805	133853
Block_17-20160805_141056_proc	CA350L34	Block_17	-0.499213823566517	0.173822709301858	-2.45700261170455	20160805	141056
Block_18-20160808_084311_proc	CA150L35	Block_18	0.16714472126354	-0.437757814299062	-2.64924652173511	20160808	084311
Block_18-20160808_091306_proc	CA150L35	Block_18	0.638456792333485	-0.842442324041932	-3.06498744630779	20160808	091306
Block_18-20160808_094116_proc	CA350L36	Block_18	-0.187463627639869	-0.189676799120402	-2.26566609068631	20160808	094116
Block_18-20160808_100942_proc	CA350L36	Block_18	0.0155600422094588	-0.356179205087603	-2.38627526052032	20160808	100942
Block_18-20160808_103704_proc	CA250L35	Block_18	0.269549051508255	-0.641364299965896	-2.33731171825123	20160808	103704
Block_18-20160808_110507_proc	CA250L35	Block_18	0.174747529818611	-0.543690001015532	-2.324743552321	20160808	110507
Block_18-20160808_113259_proc	CA350L35	Block_18	1.26097551750854	-1.47875831497541	-3.31114077924188	20160808	113259
Block_18-20160808_120017_proc	CA350L35	Block_18	0.611377742191662	-0.910006598955679	-2.67033807789039	20160808	120017
Block_18-20160808_122831_proc	CA350L32	Block_18	0.0773582490025014	-0.350048032863943	-2.62893447031638	20160808	122831
Block_18-20160808_125652_proc	CA350L32	Block_18	0.277732773537811	-0.55030555046157	-2.66260765697608	20160808	125652
Block_18-20160808_132627_proc	CA150L36	Block_18	0.579472624419826	-0.84287625180611	-2.78528412760967	20160808	132627
Block_18-20160808_135455_proc	CA150L36	Block_18	0.0970949971450493	-0.400384996166854	-2.51916582825025	20160808	135455
Block_19-20160809_100214_proc	CA150L37	Block_19	0.377743047387674	-0.643503814967386	-2.71289999791295	20160809	100214
Block_19-20160809_102920_proc	CA150L37	Block_19	-0.467230822577298	0.301016321965427	-3.17708619299113	20160809	102920
Block_19-20160809_105552_proc	CA250L37	Block_19	-0.37028131490699	0.117610772344197	-2.71390016637597	20160809	105552
Block_19-20160809_112154_proc	CA250L37	Block_19	0.178803548898658	-0.300253185846675	-3.47877437033374	20160809	112154
Block_19-20160809_114858_proc	CA250L36	Block_19	0.621409611458745	-0.870893588543672	-2.8556007882321	20160809	114858
Block_19-20160809_121545_proc	CA250L36	Block_19	0.945715752121449	-1.3264909808947	-2.58658421837822	20160809	121545
Block_19-20160809_124208_proc	CA350L37	Block_19	1.03115571921644	-1.25951568466933	-3.13208954103749	20160809	124208
Block_19-20160809_130812_proc	CA350L37	Block_19	0.568272337116686	-0.834107335152423	-2.77196134513177	20160809	130812
Block_19-20160809_133524_proc	CA150L38	Block_19	0.790758988347443	-1.01844098243008	-3.01675766491116	20160809	133524
Block_19-20160809_140348_proc	CA150L38	Block_19	0.0477565666450997	-0.250695289943887	-2.93582497270136	20160809	140348
Block_19-20160809_143102_proc	CA350L38	Block_19	0.092553891665289	-0.277415797340853	-3.0368045640808	20160809	143102
Block_19-20160809_145808_proc	CA350L38	Block_19	-0.653617468685831	0.436892394784841	-2.93799694256897	20160809	145808
Block_19-20160809_152434_proc	CA250L38	Block_19	0.947144165004355	-1.2694953063887	-2.74948297543105	20160809	152434
Block_19-20160809_155051_proc	CA250L38	Block_19	0.69303072986485	-0.946417919151853	-2.86809561974685	20160809	155051
Block_2-20160629_075114_proc	CA350L3	Block_2	0.300645040117191	-0.555089615337396	-2.73892083566802	20160629	075114
Block_2-20160629_081940_proc	CA350L3	Block_2	0.405429540958407	-0.575600543093993	-3.17641442955384	20160629	081940
Block_2-20160629_085032_proc	CA250L4	Block_2	-0.197833352948964	-0.144508578629737	-2.37162649196199	20160629	085032
Block_2-20160629_092039_proc	CA250L4	Block_2	-0.0422634192441833	-0.238100512523504	-2.58961499066756	20160629	092039
Block_2-20160629_095133_proc	CA350L4	Block_2	0.416886231267771	-0.669230359406878	-2.77676233078555	20160629	095133
Block_2-20160629_102004_proc	CA350L4	Block_2	0.23495682929532	-0.520465535398451	-2.60548652996562	20160629	102004
Block_2-20160629_104904_proc	CA150L4	Block_2	1.15766250274912	-1.43735663547632	-3.00640714802776	20160629	104904
Block_2-20160629_111704_proc	CA150L4	Block_2	0.404715259152692	-0.85782028935866	-2.17100074022452	20160629	111704
Block_2-20160629_114443_proc	CA150L3	Block_2	0.371028812918528	-0.585447472418839	-2.9316215472663	20160629	114443
Block_2-20160629_121251_proc	CA150L3	Block_2	-0.108426015138732	-0.161059467226521	-2.62959216355314	20160629	121251
Block_2-20160629_124606_proc	CA250L3	Block_2	-0.878304741793583	0.650172147454282	-2.95668425462546	20160629	124606
Block_2-20160629_133326_proc	CA250L3	Block_2	-0.607614597531678	0.375567303161559	-2.85171139082335	20160629	133326
Block_20-20160810_075748_proc	CA150L39	Block_20	-0.329776063291954	0.0121833627936693	-2.4607069827363	20160810	075748
Block_20-20160810_082432_proc	CA150L39	Block_20	-0.220128061179879	0.0565425258402558	-3.16051377247051	20160810	082432
Block_20-20160810_085107_proc	CA250L40	Block_20	0.0518789488022081	-0.415557778134258	-2.32033279623723	20160810	085107
Block_20-20160810_092102_proc	CA250L40	Block_20	-0.237879169508247	-0.0612922023615355	-2.51940168129585	20160810	092102
Block_20-20160810_094654_proc	CA250L39	Block_20	0.393282455935153	-0.63126024958947	-2.83041563399382	20160810	094654
Block_20-20160810_101342_proc	CA250L39	Block_20	1.06307094975072	-1.23625573246949	-3.42135713458831	20160810	101342
Block_20-20160810_104136_proc	CA350L39	Block_20	-0.0375716075513935	-0.185415807825059	-2.8321113655928	20160810	104136
Block_20-20160810_111049_proc	CA350L39	Block_20	-0.596532603361659	0.351161558952919	-2.78823244391836	20160810	111049
Block_20-20160810_113841_proc	CA150L40	Block_20	1.15817998397564	-1.46550341727681	-2.91594163110726	20160810	113841
Block_20-20160810_120752_proc	CA150L40	Block_20	0.143062306552226	-0.378750884356016	-2.7899974269616	20160810	120752
Block_21-20160811_092352_proc	CA150L42	Block_21	0.0409143242549949	-0.325881596968845	-2.57857919593126	20160811	092352
Block_21-20160811_095140_proc	CA150L42	Block_21	0.231076785828498	-0.486266624528887	-2.72156048467264	20160811	095140
Block_21-20160811_101748_proc	CA250L44	Block_21	0.506953253558686	-0.842440668974105	-2.51393521875776	20160811	101748
Block_21-20160811_104333_proc	CA250L44	Block_21	0.379127948059596	-0.576321293919525	-3.01938560089855	20160811	104333
Block_21-20160811_111002_proc	CA350L43	Block_21	0.252024628539552	-0.53134215224748	-2.63177334972499	20160811	111002
Block_21-20160811_113833_proc	CA350L43	Block_21	1.27258495209975	-1.53097270204182	-3.1532436454855	20160811	113833
Block_21-20160811_120434_proc	CA350L42	Block_21	0.0664860805459378	-0.356859141570151	-2.56139756031242	20160811	120434
Block_21-20160811_123044_proc	CA350L42	Block_21	0.237553818458222	-0.48512381356546	-2.75426344286232	20160811	123044
Block_21-20160811_133830_proc	CA350L41	Block_21	-0.557040915092131	0.286458678034482	-2.67212038654362	20160811	133830
Block_21-20160811_140619_proc	CA350L41	Block_21	-0.867418138956167	0.549709315182439	-2.58454025134711	20160811	140619
Block_21-20160811_143532_proc	CA250L41	Block_21	-0.19922148001463	-0.0647576647834303	-2.65266319982173	20160811	143532
Block_21-20160811_150209_proc	CA250L41	Block_21	-0.0727404164824735	-0.259505695074283	-2.40632218737941	20160811	150209
Block_21-20160811_152832_proc	CA250L43	Block_21	0.596132382884572	-0.853733620874867	-2.81387831797883	20160811	152832
Block_21-20160811_155409_proc	CA250L43	Block_21	-0.24578780477841	-0.0756676585819314	-2.44170373174278	20160811	155409
Block_21-20160811_162135_proc	CA150L44	Block_21	1.49201803613645	-1.81326904673646	-3.09351548755575	20160811	162135
Block_21-20160811_164917_proc	CA150L44	Block_21	-0.0114064152720314	-0.284530021481755	-2.53401057573165	20160811	164917
Block_22-20160819_093843_proc	CA250L48	Block_22	0.412595421035125	-0.696272922778777	-2.65549939357453	20160819	093843
Block_22-20160819_100428_proc	CA250L48	Block_22	-0.267635832262797	-0.00761912183764368	-2.61126106048017	20160819	100428
Block_22-20160819_103149_proc	CA250L51	Block_22	-0.36288508291459	0.147915936886721	-2.88646048749726	20160819	103149
Block_22-20160819_110204_proc	CA250L51	Block_22	-0.00576991095409945	-0.229801508557586	-2.77588402641485	20160819	110204
Block_22-20160819_112954_proc	CA250L50	Block_22	0.22420352510621	-0.645802531326396	-2.19448659695766	20160819	112954
Block_22-20160819_115530_proc	CA250L50	Block_22	0.422338053793636	-0.808560983884479	-2.34129499989881	20160819	115530
Block_22-20160819_122126_proc	CA150L48	Block_22	1.04869331088193	-1.48442809510078	-2.51639797051789	20160819	122126
Block_22-20160819_125025_proc	CA150L48	Block_22	0.475717017507762	-0.697403190413765	-2.92615286074132	20160819	125025
Block_22-20160819_131807_proc	CA150L3	Block_22	0.476377903156123	-0.71468673038889	-2.85266502094959	20160819	131807
Block_22-20160819_134509_proc	CA150L3	Block_22	0.435298465820165	-0.689076877032804	-2.77621004151134	20160819	134509
Block_22-20160819_141616_proc	CA250L3	Block_22	-0.147224377509766	-0.077402518490845	-2.82324835603219	20160819	141616
Block_22-20160819_144832_proc	CA250L3	Block_22	-1.05986305849939	0.839154117293561	-3.06963411835876	20160819	144832
Block_23-20160815_093205_proc	CA150L47	Block_23	0.226745967513763	-0.477190379816932	-2.7402555908719	20160815	093205
Block_23-20160815_100047_proc	CA150L47	Block_23	1.05615710756428	-1.22564851675937	-3.43893445125008	20160815	100047
Block_23-20160815_112621_proc	CA150L45	Block_23	0.52164261882189	-0.838354592592285	-2.57771062966346	20160815	112621
Block_23-20160815_115246_proc	CA150L45	Block_23	0.940600085286312	-1.18436240468332	-3.02045228009288	20160815	115246
Block_23-20160815_122056_proc	CA250L45	Block_23	0.608835326337486	-0.991620102205118	-2.41903401757763	20160815	122056
Block_23-20160815_124906_proc	CA250L45	Block_23	0.972676658213184	-1.27002178866534	-2.84204872963631	20160815	124906
Block_23-20160815_131846_proc	CA150L46	Block_23	0.108275044350821	-0.543944772342886	-2.13557131472129	20160815	131846
Block_23-20160815_134623_proc	CA150L46	Block_23	1.45786712501888	-1.72602953531703	-3.23973206426913	20160815	134623
Block_23-20160815_141448_proc	CA250L47	Block_23	0.875119328186439	-1.0967312834739	-3.08244208721839	20160815	141448
Block_23-20160815_144026_proc	CA250L47	Block_23	-0.52843210569504	0.282847997580645	-2.77169476129005	20160815	144026
Block_23-20160815_150630_proc	CA350L46	Block_23	0.0867060907473164	-0.372611281523913	-2.58015088236432	20160815	150630
Block_23-20160815_153400_proc	CA350L46	Block_23	-0.0395235393332978	-0.268712146104625	-2.48866959983031	20160815	153400
Block_23-20160815_155942_proc	CA250L46	Block_23	0.412896434559287	-0.862577112218066	-2.18158251977815	20160815	155942
Block_23-20160815_162739_proc	CA250L46	Block_23	0.246744706667306	-0.81502033635407	-1.8851087452811	20160815	162739
Block_24-20160816_101931_proc	CA350L52	Block_24	0.533041712685262	-0.871750983544895	-2.51349328963998	20160816	101931
Block_24-20160816_104553_proc	CA350L52	Block_24	1.60630641308995	-1.82915354786704	-3.51948387597422	20160816	104553
Block_24-20160816_111247_proc	CA150L43	Block_24	1.10533323910357	-1.41075878765413	-2.89045282133453	20160816	111247
Block_24-20160816_114058_proc	CA150L43	Block_24	1.40164392542578	-1.56616047862141	-3.6721736059632	20160816	114058
Block_24-20160816_120932_proc	CA350L44	Block_24	-0.271683387001229	-0.00630566898257909	-2.60086860571134	20160816	120932
Block_24-20160816_123557_proc	CA350L44	Block_24	1.00138601310664	-1.28645351175239	-2.89875168426498	20160816	123557
Block_24-20160816_130448_proc	CA250L42	Block_24	0.0971600970506311	-0.441401631188754	-2.38502162480468	20160816	130448
Block_24-20160816_133210_proc	CA250L42	Block_24	0.592463393691684	-0.844033467738986	-2.83649028435705	20160816	133210
Block_24-20160816_140015_proc	CA350L47	Block_24	1.13835387904114	-1.46708951547564	-2.83929490273014	20160816	140015
Block_24-20160816_142651_proc	CA350L47	Block_24	-0.00144993431364093	-0.276402573384002	-2.60173984732001	20160816	142651
Block_24-20160816_145319_proc	CA150L51	Block_24	0.0293154413390491	-0.279220237009518	-2.71615639534168	20160816	145319
Block_24-20160816_152243_proc	CA150L51	Block_24	-0.454301277971092	0.126213076314394	-2.44031122396677	20160816	152243
Block_24-20160816_154907_proc	CA150L41	Block_24	0.140981386124439	-0.627744950179124	-2.02317705709448	20160816	154907
Block_24-20160816_161505_proc	CA150L41	Block_24	0.78714972101385	-1.13453285151071	-2.59508429836891	20160816	161505
Block_24-20160816_164323_proc	CA150L50	Block_24	-0.117030748081828	-0.176873546513497	-2.53665998133596	20160816	164323
Block_24-20160816_170911_proc	CA150L50	Block_24	-0.562722610998355	0.32402998809665	-2.81018655141003	20160816	170911
Block_25-20160817_090736_proc	CA350L40	Block_25	1.30514702266871	-1.53963572197849	-3.26725385699581	20160817	090736
Block_25-20160817_093521_proc	CA350L40	Block_25	0.920635141309818	-1.12445102988378	-3.18741957853649	20160817	093521
Block_25-20160817_100149_proc	CA350L51	Block_25	0.264151783932147	-0.585278038292173	-2.48912109408744	20160817	100149
Block_25-20160817_102759_proc	CA350L51	Block_25	0.21378267592712	-0.432519874118283	-2.87839063483991	20160817	102759
Block_25-20160817_105412_proc	CA150L1	Block_25	-0.352879671704	-0.00740976254186096	-2.32383439786019	20160817	105412
Block_25-20160817_112231_proc	CA150L1	Block_25	-0.205650496911718	-0.0990542816824858	-2.49832718302535	20160817	112231
Block_25-20160817_114844_proc	CA150L52	Block_25	0.0542444608761942	-0.300929847808333	-2.73198761635913	20160817	114844
Block_25-20160817_121604_proc	CA150L52	Block_25	1.28170545078225	-1.47704390404225	-3.4295133754881	20160817	121604
Block_25-20160817_124318_proc	CA150L49	Block_25	0.570317579478557	-0.867899170969976	-2.65842033432824	20160817	124318
Block_25-20160817_130937_proc	CA150L49	Block_25	-0.464877221358209	0.223552761354468	-2.77819423203835	20160817	130937
Block_25-20160817_133550_proc	CA350L48	Block_25	0.989023164005199	-1.36928355932406	-2.61201037875321	20160817	133550
Block_25-20160817_140121_proc	CA350L48	Block_25	0.553009380630979	-0.908468093006377	-2.47188114289391	20160817	140121
Block_25-20160817_142713_proc	CA250L49	Block_25	1.09765660993558	-1.49438127251437	-2.63508596091279	20160817	142713
Block_25-20160817_153522_proc	CA250L49	Block_25	2.31571305929062	-2.61643303081779	-3.80654314435595	20160817	153522
Block_26-20160818_095910_proc	CA350L3	Block_26	0.518957637531954	-0.755964391819687	-2.87165012603023	20160818	095910
Block_26-20160818_102658_proc	CA350L3	Block_26	0.348181216686236	-0.584074068907038	-2.82803565434762	20160818	102658
Block_26-20160818_105638_proc	CA350L1	Block_26	-0.187722466858919	-0.0721996189887676	-2.66887162853774	20160818	105638
Block_26-20160818_112216_proc	CA350L1	Block_26	0.523985158172278	-0.729080730124999	-3.02013791328478	20160818	112216
Block_26-20160818_114845_proc	CA250L52	Block_26	-0.523236839670632	0.154050551174838	-2.32015193642093	20160818	114845
Block_26-20160818_122139_proc	CA250L52	Block_26	-0.785096860416885	0.574606472242147	-3.01053612859596	20160818	122139
Block_26-20160818_125226_proc	CA250L2	Block_26	0.892956824321811	-1.16135986077545	-2.90149436708643	20160818	125226
Block_26-20160818_132052_proc	CA250L2	Block_26	-0.0873894734339793	-0.0342769896322466	-3.46237710624552	20160818	132052
Block_26-20160818_134655_proc	CA350L2	Block_26	0.779098779712554	-1.00617588525457	-3.01427224989703	20160818	134655
Block_26-20160818_141824_proc	CA350L2	Block_26	0.958437829777886	-1.24542513984341	-2.86918594475902	20160818	141824
Block_27-20160822_082222_proc	CA250L4	Block_27	0.440149624257986	-0.817181904316513	-2.37186907716726	20160822	082222
Block_27-20160822_085022_proc	CA250L4	Block_27	0.259732797223991	-0.557651141748532	-2.56631147680453	20160822	085022
Block_27-20160822_091624_proc	CA150L5	Block_27	0.633773526888823	-0.957953910669593	-2.59644829522128	20160822	091624
Block_27-20160822_094207_proc	CA150L5	Block_27	1.03478516977988	-1.35498416953464	-2.80414244722337	20160822	094207
Block_27-20160822_101308_proc	CA350L4	Block_27	-0.0300672072870877	-0.30238447630506	-2.4083054407492	20160822	101308
Block_27-20160822_103848_proc	CA350L4	Block_27	0.16937576893454	-0.470823923476504	-2.53654312109281	20160822	103848
Block_27-20160822_110500_proc	CA350L5	Block_27	0.314425528963603	-0.629284079823054	-2.52153819422852	20160822	110500
Block_27-20160822_113039_proc	CA350L5	Block_27	0.37137122646793	-0.542081511076745	-3.16495019302178	20160822	113039
Block_27-20160822_120141_proc	CA250L5	Block_27	0.0389645137984585	-0.404454660894767	-2.31342039385991	20160822	120141
Block_27-20160822_122730_proc	CA250L5	Block_27	0.681556029850141	-0.866633998895217	-3.17912409134521	20160822	122730
Block_27-20160822_125430_proc	CA250L6	Block_27	0.22354337282859	-0.597334103441235	-2.32108279195507	20160822	125430
Block_27-20160822_132059_proc	CA250L6	Block_27	0.352132975412765	-0.586225712307291	-2.83687092987438	20160822	132059
Block_27-20160822_134814_proc	CA350L6	Block_27	0.257997106028779	-0.476830119918458	-2.88589583890499	20160822	134814
Block_27-20160822_142008_proc	CA350L6	Block_27	-0.433388019138923	0.177503414232954	-2.70937021716875	20160822	142008
Block_27-20160822_144704_proc	CA150L4	Block_27	0.941070827840133	-1.2484518142981	-2.79277524659038	20160822	144704
Block_27-20160822_151554_proc	CA150L4	Block_27	0.427070902387697	-0.899688289452353	-2.13531547125261	20160822	151554
Block_28-20160823_102939_proc	CA150L6	Block_28	0.808823882893178	-1.15841015014896	-2.59927823189656	20160823	102939
Block_28-20160823_105525_proc	CA150L6	Block_28	0.747653148059997	-1.03006717479099	-2.78278063564628	20160823	105525
Block_28-20160823_112357_proc	CA150L7	Block_28	-0.638768403422212	0.43031558096995	-2.97591306300413	20160823	112357
Block_28-20160823_115046_proc	CA150L7	Block_28	0.320377462933924	-0.531124326554178	-2.93753279537163	20160823	115046
Block_28-20160823_121818_proc	CA350L7	Block_28	-0.223895626063654	-0.0824107731411388	-2.49325639397802	20160823	121818
Block_28-20160823_124521_proc	CA350L7	Block_28	-0.012212194780214	-0.235684132494152	-2.72173726319222	20160823	124521
Block_28-20160823_131258_proc	CA350L9	Block_28	0.207462607685842	-0.485582195981168	-2.62757418580445	20160823	131258
Block_28-20160823_133926_proc	CA350L9	Block_28	0.0787605429354117	-0.307175070765262	-2.81506284117085	20160823	133926
Block_28-20160823_140601_proc	CA150L8	Block_28	-0.409595070090932	0.233242790357334	-3.10398917559399	20160823	140601
Block_28-20160823_143354_proc	CA150L8	Block_28	0.361156510073465	-0.540529686576928	-3.11199283345502	20160823	143354
Block_28-20160823_145932_proc	CA250L8	Block_28	-0.295299615986338	0.0162334757873189	-2.5985035884534	20160823	145932
Block_28-20160823_152740_proc	CA250L8	Block_28	-0.816354410109045	0.520836936068674	-2.6479011976426	20160823	152740
Block_28-20160823_155337_proc	CA150L9	Block_28	-0.0796665751201195	-0.155604688370042	-2.77429769991064	20160823	155337
Block_28-20160823_161924_proc	CA150L9	Block_28	-0.994807340121748	0.576477370953545	-2.3163244825809	20160823	161924
Block_28-20160823_164535_proc	CA350L8	Block_28	0.936641569164699	-1.25784914117649	-2.74737880771876	20160823	164535
Block_28-20160823_171428_proc	CA350L8	Block_28	0.0853183568529974	-0.310682631670245	-2.8297944465634	20160823	171428
Block_29-20160824_093116_proc	CA250L10	Block_29	0.418801190673244	-0.715572501608643	-2.61098223805201	20160824	093116
Block_29-20160824_095828_proc	CA250L10	Block_29	0.495469875319419	-0.748489897927471	-2.7975738657458	20160824	095828
Block_29-20160824_102623_proc	CA250L12	Block_29	-0.304117546661972	0.0277052102828773	-2.60960336078559	20160824	102623
Block_29-20160824_105521_proc	CA250L12	Block_29	0.0635447240150366	-0.297812424851908	-2.78707145893556	20160824	105521
Block_29-20160824_112234_proc	CA350L11	Block_29	1.41418643023364	-1.62735481900382	-3.42965099168266	20160824	112234
Block_29-20160824_115030_proc	CA350L11	Block_29	1.59452560589294	-1.83499320277323	-3.43883366496974	20160824	115030
Block_29-20160824_121743_proc	CA150L10	Block_29	-0.261911955731685	-0.0232699964255558	-2.5725896868031	20160824	121743
Block_29-20160824_124640_proc	CA150L10	Block_29	0.936869341650183	-1.00781486092176	-4.24555091960603	20160824	124640
Block_29-20160824_131357_proc	CA350L50	Block_29	1.15169813371805	-1.20970676027333	-4.55296137037056	20160824	131357
Block_29-20160824_134040_proc	CA350L50	Block_29	0.617394330733606	-0.889887704232459	-2.76506774256801	20160824	134040
Block_29-20160824_140721_proc	CA250L11	Block_29	0.485003826874917	-0.754524683382047	-2.72984543720218	20160824	140721
Block_29-20160824_143343_proc	CA250L11	Block_29	0.685413255318553	-1.0907249100408	-2.39476980742826	20160824	143343
Block_3-20160704_075725_proc	CA250L6	Block_3	0.363563713984444	-0.726095547516791	-2.38861422921554	20160704	075725
Block_3-20160704_082756_proc	CA250L6	Block_3	0.201164563454062	-0.469416881150621	-2.66412894499632	20160704	082756
Block_3-20160704_085636_proc	CA350L6	Block_3	0.528596971323072	-0.721706305481251	-3.08269289647194	20160704	085636
Block_3-20160704_092447_proc	CA350L6	Block_3	0.362148054536874	-0.568153623173592	-2.97049596236983	20160704	092447
Block_3-20160704_095258_proc	CA150L5	Block_3	1.08496510331986	-1.42986804087189	-2.76135920452713	20160704	095258
Block_3-20160704_102332_proc	CA150L5	Block_3	1.10109576653295	-1.40306907940776	-2.89895812848158	20160704	102332
Block_3-20160704_105153_proc	CA150L6	Block_3	0.424862686813232	-0.760867173302684	-2.48529204140915	20160704	105153
Block_3-20160704_111951_proc	CA150L6	Block_3	0.655322053488244	-0.963881797922387	-2.65486873326312	20160704	111951
Block_3-20160704_114735_proc	CA250L5	Block_3	0.156245524314993	-0.375311170559757	-2.86797421088875	20160704	114735
Block_3-20160704_121830_proc	CA250L5	Block_3	0.370328462200057	-0.669883295129096	-2.58763162377848	20160704	121830
