exper_data_id	data_id	pop_label	data_group_name	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32
Inbreds_r1-20130617_175951	G140A6L355_NGM_B3	A6140L355	Inbreds_r1	20130617	175951	1496.896	633.051643192488	907	383.578979685688	2.58385479960226	24.2	48	Lisbon	NGM	-2.86248388015352	-3.51447608811403	-0.745631397540994	-4.02119304821153	-0.149569093072648	-2.52586035643502
Inbreds_r1-20130618_085758	G50MOVA4L12_NGM_B1	GA450L12	Inbreds_r1	20130618	085758	1496.616	866.360103626943	849	491.468571750719	2.69149575095423	23.15	62	Lisbon	NGM	-3.10579557634956	-3.74534398218539	-0.534431430284378	-3.42559964026677	-0.23559674406557	-2.49076302728342
Inbreds_r1-20130618_152918	G50MOVA4L19_NGM_B3	GA450L19	Inbreds_r1	20130618	152918	1497.01	728.287603305785	1338	650.93006274049	2.81353432958583	24.4	49	Lisbon	NGM	-2.91136446520203	-3.64571079339581	-0.650725098118284	-4.31121747212858	-0.195071043651462	-2.87024385096485
Inbreds_r1-20130618_182427	G140A6L126_NGM_B3	A6140L126	Inbreds_r1	20130618	182427	1495.307	510.244161358811	975	332.699611066384	2.52205229316873	24.05	48.5	Lisbon	NGM	-2.11095459350726	-2.95780205943352	-0.445603380407633	-3.19228001818358	0.243305572271259	-1.66308554415896
Inbreds_r1-20130618_204031	G50MOVA1L46_NGM_B3	GA150L46	Inbreds_r1	20130618	204031	1496.463	317.152476780186	3813	808.107112546617	2.90746892922119	23.8	49	Lisbon	NGM	-2.30835290654934	-3.419959729742	-1.07445738810017	-3.97717294608308	-0.319209730233016	-2.03710056127065
Inbreds_r1-20130619_085718	G50MOVA2L48_NGM_B3	GA250L48	Inbreds_r1	20130619	085718	1494.929	1086.37735849057	781	567.559206478122	2.75401117283526	22.75	55	Lisbon	NGM	-2.72452849758123	-3.22260655267691	-0.203240847685625	-3.90593973491047	0.368001934357095	-2.61096316791598
Inbreds_r1-20130619_122614	G50MOVA1L49_NGM_B3	GA150L49	Inbreds_r1	20130619	122614	1495.787	562.942076502732	1791	674.04600990408	2.82868954218141	23.7	51	Lisbon	NGM	-2.69556151158514	-3.49688227810276	-0.815401865955711	-5.04906793946464	-0.104878874975006	-3.44687364789239
Inbreds_r1-20130619_132034	G140A6L94_NGM_B3	A6140L94	Inbreds_r1	20130619	132034	1493.185	373.627323420074	2430	608.038786828679	2.783931283826	23.95	50	Lisbon	NGM	-2.14346938047856	-3.14134479138881	-0.782229541392448	-4.34273146219999	-0.167207540960752	-2.72944277797402
Inbreds_r1-20130619_141535	G50MOVA4L36_NGM_B3	GA450L36	Inbreds_r1	20130619	141535	1496.595	531.768518518518	2019	717.388898726034	2.8557546518781	23.95	50	Lisbon	NGM	-2.59401906302563	-3.32127681486554	-0.907439669574895	-4.31716708720264	-0.264329559223722	-3.08618163614411
Inbreds_r1-20130619_155054	G50MOVA1L43_NGM_B3	GA150L43	Inbreds_r1	20130619	155054	1496.868	926.095419847328	971	600.746794421255	2.77869146209121	23.75	51	Lisbon	NGM	-3.25675078256117	-4.24288238033596	-0.577405694407467	-4.02370675588796	-0.161981492914947	-2.5730139731956
Inbreds_r1-20130619_164445	G50MOVA2L47_NGM_B3	GA250L47	Inbreds_r1	20130619	164445	1494.413	407.1728515625	2167	590.428194438845	2.77116708796954	24.05	50.5	Lisbon	NGM	-2.31262911220499	-3.11614884117982	-0.702596110310805	-4.39541367004585	-0.175209200939655	-2.43601276288728
Inbreds_r1-20130619_185946	G140A6L109_NGM_B3	A6140L109	Inbreds_r1	20130619	185946	1494.666	414.553613053613	1540	427.127240535721	2.63055726994495	23.95	49	Lisbon	NGM	-1.60567834505071	-2.69888811590226	-0.524754097345691	-4.22993302791418	-0.0482486345605853	-2.60039005367057
Inbreds_r1-20130620_080738	G50MOVA4L34_NGM_B3	GA450L34	Inbreds_r1	20130620	080738	1497.278	839.208020050125	845	473.613301566146	2.67542389117191	22.8	49	Lisbon	NGM	-2.40870880796326	-2.99344594617863	-0.190136069959464	-4.62952922733297	0.209903362042044	-3.40171779053702
Inbreds_r1-20130620_092727	G50MOVA2L49_NGM_B3	GA250L49	Inbreds_r1	20130620	092727	1495.679	436.577528089888	1927	562.476906227348	2.75010469619866	22.85	48	Lisbon	NGM	-2.16658021423782	-2.94441544649699	-0.5395280173298	-3.97664239653879	-0.00894769623186245	-2.58948336736456
Inbreds_r1-20130620_111935	G140A6L105_NGM_B3	A6140L105	Inbreds_r1	20130620	111935	1495.051	307.783620689655	2950	607.311510466521	2.78341151244929	23.5	47	Lisbon	NGM	-2.16335927165866	-2.86750312391809	-0.765670468313521	-3.96755437699129	-0.162587633851826	-2.53478944234512
Inbreds_r1-20130620_121835	G50MOVA2L42_NGM_B3	GA250L42	Inbreds_r1	20130620	121835	1497.64	333.779118889559	4234	943.631840347744	2.97480258657349	23.8	47	Lisbon	NGM	-2.00348547090683	-2.77499044040913	-1.07052017152442	-5.09042268525841	-0.459883632326751	-3.11064454761278
Inbreds_r1-20130620_144510	G140A6L58_NGM_B3	A6140L58	Inbreds_r1	20130620	144510	1495.753	545.653097345133	1036	377.934464346425	2.57741649761427	24.05	47	Lisbon	NGM	-2.22156011417598	-2.9368132955075	-0.0747690434353756	-3.22894057986603	0.429260303093676	-1.9910252486218
Inbreds_r1-20130620_151111	G140A6L73_NGM_B3	A6140L73	Inbreds_r1	20130620	151111	1492.822	560.828080229226	678	254.713179733026	2.40605141743019	24.15	47	Lisbon	NGM	-2.7305846633914	-3.53502570322714	0.0570746033995963	-2.16901498697807	0.511820782938267	-1.05012709659627
Inbreds_r1-20130620_164945	G50MOVA1L42_NGM_B3	GA150L42	Inbreds_r1	20130620	164945	1495.784	514.08932038835	1220	419.304505780104	2.62252952928867	23.95	48	Lisbon	NGM	-2.74626132243736	-3.52819677688116	-0.790733715859795	-4.18285830802346	-0.357618499670052	-3.10942392999722
Inbreds_r1-20130620_171647	G50MOVA2L36_NGM_B3	GA250L36	Inbreds_r1	20130620	171647	1495.821	336.359277275886	3012	677.296376474838	2.8307787521438	23.95	47.5	Lisbon	NGM	-1.87363095192693	-2.76032513762388	-0.848403139996299	-5.29346754811191	-0.261445597201884	-3.88514915323093
Inbreds_r1-20130620_181047	G140A6L31_NGM_B3	A6140L31	Inbreds_r1	20130620	181047	1495.974	418.457399103139	1547	432.730512971854	2.63621751952987	23.85	47	Lisbon	NGM	-2.42930589064339	-3.48344543901312	-0.529106912291183	-4.04024841106972	0.0623021675276469	-2.33330462835385
Inbreds_r1-20130621_085258	G140A6L11_NGM_B3	A6140L11	Inbreds_r1	20130621	085258	1497.355	511.599647266314	1302	444.852917805558	2.64821644346604	22.6	60	Lisbon	NGM	-2.43850024746518	-2.95209035611308	-0.301333454388554	-2.77349083719554	0.323939554916769	-1.62572092864061
Inbreds_r1-20130621_094501	G140A6L37_NGM_B3	A6140L37	Inbreds_r1	20130621	094501	1496.393	918.820189274448	609	373.940198375787	2.57280215409349	23.1	55.5	Lisbon	NGM	-2.53559035747987	-3.15254879935515	-0.147896030393556	-3.61605802723135	0.396340120698231	-2.51030138732287
Inbreds_r1-20130621_152204	G140A6L29_NGM_B3	A6140L29	Inbreds_r1	20130621	152204	1496.397	491.030797101449	1153	378.347797448118	2.57789121006541	23.85	53.5	Lisbon	NGM	-2.42927911712989	-3.50690496759557	-0.428750926293053	-4.03002205000602	0.0506105274016035	-2.55894005196808
Inbreds_r1-20130621_170515	G140A6L67_NGM_B3	A6140L67	Inbreds_r1	20130621	170515	1495.189	650.256578947368	651	283.119413595697	2.45196965010835	23.9	49	Lisbon	NGM	-2.5752328637364	-3.14623232007684	0.025083531385966	-2.84498308565721	0.443692355915664	-1.74428890327965
Inbreds_r1-20130621_175728	G140A6L10_NGM_B3	A6140L10	Inbreds_r1	20130621	175728	1497.331	302.575498575499	1708	345.146765522755	2.53800380783529	23.35	52	Lisbon	NGM	-1.8488852560003	-2.87197561113383	-0.904932790376482	-4.06886351722363	-0.0893682273593547	-2.13485046300557
Inbreds_r1-20130622_085851	G50MOVA2L53_NGM_B3	GA250L53	Inbreds_r1	20130622	085851	1496.483	648.795652173913	1142	495.110625902605	2.69470224711788	22.9	54.5	Lisbon	NGM	-2.90439444269809	-3.71105503223169	-0.910585557611532	-4.14433327353516	-0.253912135477464	-2.62011604796665
Inbreds_r1-20130622_095442	G140A6L17_NGM_B3	A6140L17	Inbreds_r1	20130622	095442	1496.812	746.199029126214	897	447.177420495168	2.65047986643042	23.3	49	Lisbon	NGM	-3.0692740452146	-3.76852286445181	-0.213442120567054	-3.97502439796974	-0.0408228898866244	-2.99602166611708
Inbreds_r1-20130622_113718	G50MOVA2L50_NGM_B3	GA250L50	Inbreds_r1	20130622	113718	1497.149	450.486854034451	2497	751.338493713068	2.87583563984324	24.2	46.5	Lisbon	NGM	-2.36356262629619	-2.93512392792341	-0.781905345626124	-5.85356190505159	-0.247377077961552	-4.86883528806786
Inbreds_r1-20130622_121308	G50MOVA1L53_NGM_B3	GA150L53	Inbreds_r1	20130622	121308	1494.935	589.83724137931	1543	608.801629133224	2.78447580592188	24.5	46	Lisbon	NGM	-2.71743055222154	-3.56177473627689	-0.695758184298573	-4.28158339586767	-0.212513501356726	-2.71748284707001
Inbreds_r1-20130622_155632	G140A6L65_NGM_B3	A6140L65	Inbreds_r1	20130622	155632	1497.498	279.692160611855	3091	577.315274178158	2.76141304789104	23.85	51	Lisbon	NGM	-2.01469948813529	-2.83388928874436	-0.733086656103637	-4.26927171154477	-0.213675173132031	-2.45403811774159
Inbreds_r1-20130622_164910	G140A6L59_NGM_B3	A6140L59	Inbreds_r1	20130622	164910	1496.948	394.438489646772	1984	522.774313776561	2.71831424061632	23.95	51.5	Lisbon	NGM	-2.43913694083013	-3.1708981669899	-0.718322062025491	-4.19387158465583	-0.0706875809948975	-2.74711522263194
Inbreds_r1-20130622_182400	G140A6L44_NGM_B3	A6140L44	Inbreds_r1	20130622	182400	1496.463	296.498513379584	3010	596.379947431074	2.7755230323892	24.2	51	Lisbon	NGM	-2.02757930597908	-2.98540314554145	-0.915554341294441	-3.35248131646755	-0.225220384206704	-1.75628093170304
Inbreds_r1-20130622_185425	G140A6L20_NGM_B3	A6140L20	Inbreds_r1	20130622	185425	1494.393	353.522875816993	1312	310.374856595216	2.49188653190239	24.175	51	Lisbon	NGM	-2.58382902456702	-3.33757099451424	-0.671380756735899	-3.75137088665705	-0.10111946822998	-2.08760753750051
Inbreds_r1-20130623_085338	G140A6L22_NGM_B3	A6140L22	Inbreds_r1	20130623	085338	1496.58	532.067975830816	1535	545.72715317611	2.73697556305779	22.5	52.5	Lisbon	NGM	-2.773996183296	-3.54702601357422	-0.642035154354642	-2.72363180065023	0.06151323312355	-1.41462850310131
Inbreds_r1-20130623_113821	G140A6L51_NGM_B3	A6140L51	Inbreds_r1	20130623	113821	1497.26	514.783746556474	1571	540.136827164434	2.73250378899948	23.6	48	Lisbon	NGM	-2.39924345029162	-3.30235536529977	-0.611447843881199	-3.7659383289581	-0.226427403832763	-2.39611054165896
Inbreds_r1-20130623_123721	G140A6L7_NGM_B3	A6140L7	Inbreds_r1	20130623	123721	1496.066	335.276276276276	2380	533.370544840627	2.72702902828975	23.75	47.5	Lisbon	NGM	-1.90773211783197	-2.86287414117039	-0.835630375768644	-3.7611103298725	-0.181049587412586	-2.31515781075688
Inbreds_r1-20130623_151953	G50MOVA2L61_NGM_B3	GA250L61	Inbreds_r1	20130623	151953	1494.081	825.450367647059	1101	608.280846071539	2.78410414134143	23.425	50	Lisbon	NGM	-3.20396181175797	-3.84892654491805	-0.561051456614905	-4.55720449663784	-0.101837371637022	-3.44621950686185
Inbreds_r1-20130623_155053	G50MOVA2L58_NGM_B3	GA250L58	Inbreds_r1	20130623	155053	1497.214	700.273936170213	1678	784.83080233929	2.89477603950883	23.4	50	Lisbon	NGM	-2.43294107030665	-2.96639776721048	-0.269412546671888	-4.9591998564132	-0.0162969862456512	-3.9024559175471
Inbreds_r1-20130623_171033	G50MOVA2L40_NGM_B3	GA250L40	Inbreds_r1	20130623	171033	1495.251	292.337297297297	2019	394.735735500758	2.59630644493685	24.1	47.375	Lisbon	NGM	-1.47023189802612	-2.30728457168351	-0.458052398355058	-4.94518883618597	-0.00146763246696705	-3.4372338145086
Inbreds_r1-20130624_095729	G50MOVA1L48_NGM_B3	GA150L48	Inbreds_r1	20130624	095729	1495.38	886.459558823529	1064	630.737986724602	2.79984898753063	24.2	46.25	Lisbon	NGM	-3.4247752739418	-4.37880066780827	-0.516192060273499	-3.69898848355971	-0.148586203648935	-2.43369295933525
Inbreds_r1-20130624_150132	G50MOVA1L55_NGM_B3	GA150L55	Inbreds_r1	20130624	150132	1495.222	614.114825581395	1487	610.737900886648	2.78585487207574	24.4	43	Lisbon	NGM	-3.23516648493485	-4.25218886300099	-0.956551742326044	-4.65538253928689	-0.363910419651508	-3.31086373311658
Inbreds_r1-20130624_155735	G50MOVA4L40_NGM_B3	GA450L40	Inbreds_r1	20130624	155735	1495.685	930.477099236641	1110	690.539505412351	2.83918852939084	24.9	42	Lisbon	NGM	-3.38719033611617	-4.17411386663806	-0.367272261133057	-3.7970796139398	-0.0912547993395989	-2.6262451184692
Inbreds_r1-20130624_170051	G140A6L81_NGM_B3	A6140L81	Inbreds_r1	20130624	170051	1496.329	494.86563876652	1139	376.689860689104	2.57598393051377	25.2	46.5	Lisbon	NGM	-2.66928029831556	-3.55992093548684	-0.607862248100401	-3.69488238387978	-0.0478450304726983	-2.07845602331963
Inbreds_r1-20130624_172926	G50MOVA4L41_NGM_B3	GA450L41	Inbreds_r1	20130624	172926	1492.177	853.129770992366	813	464.820529881371	2.66728530143325	25.2	47	Lisbon	NGM	-3.40582351323839	-4.2615217105914	-0.53290533991973	-3.35735621531164	-0.158623703592109	-2.22236116492314
Inbreds_r1-20130626_083550	G140A6L12_NGM_B3	A6140L12	Inbreds_r1	20130626	083550	1497.376	617.181818181818	1508	621.56077152177	2.79348359709074	23	55	Lisbon	NGM	-3.10315508697473	-3.7096714278928	-0.655314963170754	-2.90614280023604	-0.209410065352129	-1.89673873540705
Inbreds_r1-20130626_104727	G140A6L93_NGM_B3	A6140L93	Inbreds_r1	20130626	104727	1497.376	279.775831873905	3714	693.938890151628	2.84132122717175	24.95	50	Lisbon	NGM	-2.67891926786187	-3.84428703755771	-0.966314743064924	-2.62388482716901	-0.373939903869557	-0.918145385510701
Inbreds_r1-20130626_121235	G50MOVA4L31_NGM_B3	GA450L31	Inbreds_r1	20130626	121235	1495.218	315.201861547411	4271	900.355099168813	2.95441382854367	25.75	47.5	Lisbon	NGM	-1.97236553327009	-2.62030917304488	-0.686740231190174	-4.91286792626275	-0.306463378922039	-3.89045459578441
Inbreds_r1-20130626_134812	G140A6L14_NGM_B3	A6140L14	Inbreds_r1	20130626	134812	1497.62	602.357009345794	1292	519.654689490503	2.71571485081916	25.8	48	Lisbon	NGM	-3.24618275650713	-4.00434887431337	-0.437132690755042	-3.14873245540687	-0.0605077353240144	-1.93077530851551
Inbreds_r1-20130626_165806	G140A6L5_NGM_B3	A6140L5	Inbreds_r1	20130626	165806	1497.301	417.466858789625	692	192.938538264798	2.2854189839118	25.45	50	Lisbon	NGM	-1.97995388326768	-2.55105449708735	-0.215292551144836	-3.55700333408515	0.224233967569795	-2.34024518438927
Inbreds_r1-20130626_182550	G50MOVA1L60_NGM_B3	GA150L60	Inbreds_r1	20130626	182550	1495.936	510.827645051195	1236	422.065495638367	2.62537984950962	25.3	51	Lisbon	NGM	-2.87887323303686	-3.56647129838202	-0.634156807791997	-4.36518915754819	-0.287224436552479	-3.35478003187189
Inbreds_r1-20130626_192607	G50MOVA1L52_NGM_B3	GA150L52	Inbreds_r1	20130626	192607	1496.756	720.562256809339	1219	586.846079822352	2.76852420780734	25.3	50	Lisbon	NGM	-3.19099232781302	-3.90696419204176	-0.649626614538214	-3.67189970494135	-0.375137204704192	-2.55639927057406
Inbreds_r1-20130627_092554	G140A6L97_NGM_B3	A6140L97	Inbreds_r1	20130627	092554	1496.949	810.030991735537	843	456.165257489105	2.6591222054138	23.6	55	Lisbon	NGM	-2.90864930792863	-3.83789755730231	-0.588236411626893	-4.06350721553788	0.0365520017562775	-2.38864186712225
Inbreds_r1-20130627_101948	G140A6L2_NGM_B3	A6140L2	Inbreds_r1	20130627	101948	1496.826	383.176236044657	3369	862.438746543987	2.93572825970751	23.6	53	Lisbon	NGM	-2.3859672669859	-3.26808116552927	-0.871886173075564	-4.33045436058397	-0.323213156044834	-2.63010694213582
Inbreds_r1-20130627_122255	G140A6L115_NGM_B3	A6140L115	Inbreds_r1	20130627	122255	1495.606	623.255629139073	1577	657.174501273944	2.81768070422916	23.7	52	Lisbon	NGM	-2.84087833302623	-3.72569186430404	-0.718291876400655	-4.74303933012118	-0.0729780453177629	-3.26705448303448
Inbreds_r1-20130629_145925	G140A6L40_NGM_B3	A6140L40	Inbreds_r1	20130629	145925	1490.809	507.859477124183	611	208.143458030422	2.31836276551856	24.35	50	Lisbon	NGM	-2.18706606495012	-2.77179789112758	-0.12534318968106	-2.93456840790476	0.411537760936793	-1.76225942065267
Inbreds_r1-20130629_152539	G50MOVA4L39_NGM_B3	GA450L39	Inbreds_r1	20130629	152539	1495.852	595.511891279728	1747	695.496128003095	2.84229471651128	24.75	49.5	Lisbon	NGM	-2.40248230904879	-3.18802613295956	-0.599327589377649	-4.79662684867824	0.0788374019950777	-3.03736566964455
Inbreds_r1-20130629_170952	G50MOVA2L55_NGM_B3	GA250L55	Inbreds_r1	20130629	170952	1497.432	359.278666666667	4485	1076.08547166082	3.03184676798133	25.4	49.5	Lisbon	NGM	-2.06247722105209	-2.80463277206412	-0.914081317873139	-4.42632714220525	-0.480102372509857	-2.80608551579097
Inbreds_r1-20130629_173612	G50MOVA1L45_NGM_B3	GA150L45	Inbreds_r1	20130629	173612	1495.165	601.224080267559	942	378.789687835149	2.57839814726563	25.35	48.5	Lisbon	NGM	-2.70200681455134	-3.16757115812066	-0.227931313623685	-2.88136479519994	0.291742652204844	-1.90884107449057
Inbreds_r1-20130630_090231	G50MOVA1L59_NGM_B3	GA150L59	Inbreds_r1	20130630	090231	1495.486	311.803571428571	2093	436.383138992943	2.63986796193512	22.55	56.5	Lisbon	NGM	-2.45464032030373	-3.38868124110632	-0.42127330827898	-3.84473202473964	-0.0286401905908811	-2.41976135463373
Inbreds_r1-20130630_095943	G140A6L72_NGM_B3	A6140L72	Inbreds_r1	20130630	095943	1490.364	545.562015503876	523	191.449158801828	2.28205346246471	23.15	54	Lisbon	NGM	-2.52732973022757	-3.26589327910092	-0.437697373079163	-3.22410905132554	0.334923212310931	-1.78232188661069
Inbreds_r1-20130630_125956	G140A6L54_NGM_B3	A6140L54	Inbreds_r1	20130630	125956	1496.253	567.377358490566	1242	470.964923208363	2.67298856270357	23.9	54	Lisbon	NGM	-2.30197773400409	-3.25939331738863	-0.304508214369416	-4.18270987402764	0.169447341079772	-2.69180040322147
Inbreds_r1-20130630_141312	G140A6L32_NGM_B3	A6140L32	Inbreds_r1	20130630	141312	1495.631	772.946043165468	563	290.959884023638	2.46383311493728	23.9	55.5	Lisbon	NGM	-2.72243388014323	-3.30986703830678	-0.177009420081104	-2.87313014438094	0.398587099015314	-1.69314273810319
Inbreds_r1-20130630_164114	G140A6L75_NGM_B3	A6140L75	Inbreds_r1	20130630	164114	1497.279	173.466037735849	3637	421.361669565447	2.62465502616209	23.85	50.5	Lisbon	NGM	-1.59669615236445	-2.52965934837804	-0.791855713455576	-2.95922695361337	0.0847936025617998	-1.07713806999157
Inbreds_r1-20130630_170740	G140A6L46_NGM_B3	A6140L46	Inbreds_r1	20130630	170740	1496.18	645.48322147651	883	380.944595278481	2.58086181631989	23.8	49.5	Lisbon	NGM	-2.46124955462934	-3.23603472682589	-0.0948849084775164	-3.22439140100161	0.320383722513603	-1.95926860822901
Inbreds_r1-20130630_180252	G50MOVA2L35_NGM_B3	GA250L35	Inbreds_r1	20130630	180252	1497.222	489.435124508519	2097	685.499849784711	2.83600736395751	23.85	48	Lisbon	NGM	-2.33680230272913	-3.09536228072197	-1.01449927928819	-5.00406835622947	-0.388131498057384	-3.46931443632588
Inbreds_r1-20130701_085547	G140A6L108_NGM_B3	A6140L108	Inbreds_r1	20130701	085547	1480.128	956.763313609467	554	358.108809332467	2.55401500461263	23.7833333333333	52.5	Lisbon	NGM	-2.6090969588666	-3.0478310973436	0.0372403364557495	-2.32491916294007	0.423404395105577	-1.35680735041223
Inbreds_r1-20130701_092416	G140A6L100_NGM_B3	A6140L100	Inbreds_r1	20130701	092416	1494.469	741.792270531401	377	187.127124075734	2.27213674304588	23.7	55	Lisbon	NGM	-2.5177208376288	-3.22480142301171	0.23350132884833	-2.50311436066117	0.44244651863206	-1.63043799007564
Inbreds_r1-20130701_110545	G50MOVA2L59_NGM_B3	GA250L59	Inbreds_r1	20130701	110545	1492.986	676.037254901961	850	384.887511782874	2.58533382002737	24.75	54	Lisbon	NGM	-2.27128679319937	-2.74715814300528	0.137889572766689	-3.16873725089487	0.346173043882467	-2.28491339717013
Inbreds_r1-20130701_120040	G140A6L1_NGM_B3	A6140L1	Inbreds_r1	20130701	120040	1495.227	1102.73220338983	502	370.225769131841	2.56846664402864	25.5	52	Lisbon	NGM	-2.54419512233263	-2.86745053558324	0.158377218626646	-2.57740952015341	0.486069446648551	-1.85206515808427
Inbreds_r1-20130701_145558	G140A6L89_NGM_B3	A6140L89	Inbreds_r1	20130701	145558	1496.539	642.224880382775	927	397.812862955681	2.59967882157464	25.75	51	Lisbon	NGM	-3.29718100126552	-4.13962742992919	-0.429029020350667	-3.63985295737925	-0.0360007274723327	-2.44992028542396
Inbreds_r1-20130701_175413	G50MOVA2L46_NGM_B3	GA250L46	Inbreds_r1	20130701	175413	1494.923	425.487780040733	2018	574.36693403085	2.75918942987406	26.5	48	Lisbon	NGM	-2.78816931712355	-3.7894692236842	-0.493548350209704	-4.60487292723516	-0.172073279188081	-3.11384617297526
Inbreds_r1-20130702_090551	G140A6L57_NGM_B3	A6140L57	Inbreds_r1	20130702	090551	1494.592	470.305263157895	1328	417.883535756704	2.62105526066057	23	56.5	Lisbon	NGM	-2.13210922538247	-3.06373259199935	-0.609888193485482	-4.08663299266947	0.0444944597715129	-2.5804547498373
Inbreds_r1-20130702_100830	G140A6L47_NGM_B3	A6140L47	Inbreds_r1	20130702	100830	1494.875	780.728888888889	800	417.81627969637	2.62098535772318	23.45	55.5	Lisbon	NGM	-2.14766940464395	-2.86099408736074	-0.197384644941885	-3.57193896438352	0.341113445551478	-2.24080475430915
Inbreds_r1-20130702_110202	G140A6L76_NGM_B3	A6140L76	Inbreds_r1	20130702	110202	1496.965	463.149338374291	1385	428.508237432668	2.63195917500406	24.15	52.5	Lisbon	NGM	-2.15543115049016	-2.72021202096031	-0.314106321895933	-2.95712389744753	0.198662805131339	-1.78940943086954
Inbreds_r1-20130702_112908	G140A6L6_NGM_B3	A6140L6	Inbreds_r1	20130702	112908	1496.221	541.327536231884	848	306.803440617822	2.48686022565815	24.75	51.5	Lisbon	NGM	-3.43165381425445	-4.17963947480806	-0.135226708091667	-3.24537741299069	-0.124995855842552	-2.4057459143168
Inbreds_r1-20130702_125524	G140A6L53_NGM_B3	A6140L53	Inbreds_r1	20130702	125524	1494.103	435.42509603073	1597	465.412276369886	2.6678378346649	25.4	50	Lisbon	NGM	-2.05064719973166	-2.89972562864672	-0.494656115506631	-3.30196002749445	0.193371263005842	-1.75109784504086
Inbreds_r1-20130702_152926	G140A6L30_NGM_B3	A6140L30	Inbreds_r1	20130702	152926	1496.245	533.403628117914	1046	372.893607003758	2.57158493775447	26	47	Lisbon	NGM	-2.82765964372555	-3.72555936774356	-0.332223807964002	-2.88169251617815	0.460686500187788	-1.35591508407926
Inbreds_r1-20130702_162551	G140A6L85_NGM_B3	A6140L85	Inbreds_r1	20130702	162551	1494.313	360.193430656934	687	165.596422477295	2.21905095011098	25.4	47.5	Lisbon	NGM	-1.86485730671289	-2.94903225844498	-0.493681206447665	-4.02620213394109	0.233115727159336	-2.36891358084145
Inbreds_r1-20130702_184246	G140A6L36_NGM_B3	A6140L36	Inbreds_r1	20130702	184246	1496.922	473.522979397781	1329	420.40402881356	2.62366686930462	25.7	47	Lisbon	NGM	-1.86093744294424	-2.70093100360784	-0.0463576489990183	-3.44978104427019	0.251260212542913	-2.06506594668031
Inbreds_r1-20130703_095644	G140A6L114_NGM_B3	A6140L114	Inbreds_r1	20130703	095644	1496.094	667.77380952381	708	316.01213369137	2.49970375823245	23.3	57.5	Lisbon	NGM	-2.43641049045883	-3.07430336333304	-0.079068461754298	-3.17225495395847	0.392857755338972	-2.01068277265025
Inbreds_r1-20130703_121524	G140A6L24_NGM_B3	A6140L24	Inbreds_r1	20130703	121524	1496.823	233.14644012945	2622	408.404979091995	2.61109102817246	24.25	56	Lisbon	NGM	-1.07730906820406	-2.16317514469186	-0.770762891744038	-4.02577268510002	0.00351131233593245	-1.77703438123538
Inbreds_r1-20130703_130823	G140A6L41_NGM_B3	A6140L41	Inbreds_r1	20130703	130823	1495.461	760.305647840532	695	353.344169623393	2.54819792960779	24.7	55.5	Lisbon	NGM	-2.32493212489982	-2.98460128765629	0.101886597514875	-3.02497876770515	0.485502275827537	-1.99538075833646
Inbreds_r1-20130703_144238	G140A6L27_NGM_B3	A6140L27	Inbreds_r1	20130703	144238	1492.064	673.58	214	96.6085368992215	1.98501550492906	24.95	57	Lisbon	NGM	-3.7626811591284	-5.58476890014839	1.13194706209578	-1.47227361197194	1.29765803995454	0.116045148328291
Inbreds_r1-20130703_151112	G50MOVA1L58_NGM_B3	GA150L58	Inbreds_r1	20130703	151112	1497.056	496.430785123967	2387	791.540385991512	2.89847307834658	25.25	56.5	Lisbon	NGM	-2.7232771500786	-3.45330712002932	-0.802777135129362	-4.35999670583978	-0.345923549943239	-3.08808798857226
Inbreds_r1-20130703_162152	G140A6L90_NGM_B3	A6140L90	Inbreds_r1	20130703	162152	1496.348	322.650092081031	3017	650.540735048579	2.81327449605967	25.7	55	Lisbon	NGM	-2.12484204350338	-2.64675540342977	-0.45163279284265	-2.57660915097766	0.249343155459576	-1.44090307843771
Inbreds_r1-20130703_171939	G140A6L71_NGM_B3	A6140L71	Inbreds_r1	20130703	171939	1497.936	242.8599695586	3168	513.627006468663	2.71064785083175	25.2	55	Lisbon	NGM	-1.70252063589409	-2.5918319023675	-0.609019746137663	-3.82594062553082	-0.0363399658193719	-2.13307556869404
Inbreds_r1-20130704_084233	G50MOVA4L33_NGM_B3	GA450L33	Inbreds_r1	20130704	084233	1495.32	644.214285714286	953	410.571793519591	2.61338910981886	23.05	59	Lisbon	NGM	-2.54087077400559	-3.11706436918942	-0.463702216565067	-4.53675902973681	0.0421083145159957	-3.56016744101912
Inbreds_r1-20130704_103714	G140A6L74_NGM_B3	A6140L74	Inbreds_r1	20130704	103714	1478.681	531.463414634146	650	233.621193152678	2.36851223763459	24.7	57.5	Lisbon	NGM	-2.07033281365976	-2.46724159118569	0.272528356750431	-2.64636940360569	0.515010299212745	-1.97981564333987
Inbreds_r1-20130704_120057	G140A6L92_NGM_B3	A6140L92	Inbreds_r1	20130704	120057	1496.797	500.544253632761	1826	610.633109989813	2.78578034908812	25.55	56.5	Lisbon	NGM	-2.36626084533447	-3.0024200489482	-0.0307248392327442	-3.10891040716608	0.416234756827005	-2.06116118224563
